 1.0000000000000, 0.1564210000000 
 0.9607400000000, 0.1632970000000 
 0.9215410000000, 0.1701410000000 
 0.8824630000000, 0.1769570000000 
 0.8435660000000, 0.1835470000000 
 0.8049100000000, 0.1896150000000 
 0.7665550000000, 0.1953200000000 
 0.7285600000000, 0.2007170000000 
 0.6909830000000, 0.2058200000000 
 0.6538830000000, 0.2106190000000 
 0.6173170000000, 0.2150850000000 
 0.5813400000000, 0.2191850000000 
 0.5460100000000, 0.2228860000000 
 0.5113790000000, 0.2261560000000 
 0.4775010000000, 0.2289610000000 
 0.4444300000000, 0.2312690000000 
 0.4122150000000, 0.2330470000000 
 0.3809060000000, 0.2342740000000 
 0.3505520000000, 0.2349220000000 
 0.3211990000000, 0.2349670000000 
 0.2928930000000, 0.2335280000000 
 0.2656770000000, 0.2304300000000 
 0.2395940000000, 0.2257530000000 
 0.2146830000000, 0.2196240000000 
 0.1909830000000, 0.2121690000000 
 0.1685300000000, 0.2035000000000 
 0.1473600000000, 0.1936790000000 
 0.1275040000000, 0.1827920000000 
 0.1089930000000, 0.1709320000000 
 0.0918570000000, 0.1582020000000 
 0.0761200000000, 0.1447320000000 
 0.0618090000000, 0.1306660000000 
 0.0489430000000, 0.1161390000000 
 0.0375450000000, 0.1013050000000 
 0.0276300000000, 0.0863590000000 
 0.0192150000000, 0.0714580000000 
 0.0123120000000, 0.0566940000000 
 0.0069320000000, 0.0424400000000 
 0.0030830000000, 0.0290890000000 
 0.0007710000000, 0.0160850000000 
 0.0000000000000, 0.0000000000000 
 0.0000000000000, 0.0000000000000 
 0.0007710000000, -0.0172000000000 
 0.0030830000000, -0.0360770000000 
 0.0069320000000, -0.0534650000000 
 0.0123120000000, -0.0688590000000 
 0.0192150000000, -0.0832620000000 
 0.0276300000000, -0.0970400000000 
 0.0375450000000, -0.1103500000000 
 0.0489430000000, -0.1231710000000 
 0.0618090000000, -0.1354540000000 
 0.0761200000000, -0.1471560000000 
 0.0918570000000, -0.1582400000000 
 0.1089930000000, -0.1686520000000 
 0.1275040000000, -0.1783480000000 
 0.1473600000000, -0.1873170000000 
 0.1685300000000, -0.1955590000000 
 0.1909830000000, -0.2030550000000 
 0.2146830000000, -0.2097490000000 
 0.2395940000000, -0.2155520000000 
 0.2656770000000, -0.2203870000000 
 0.2928930000000, -0.2241630000000 
 0.3211990000000, -0.2267880000000 
 0.3505520000000, -0.2282070000000 
 0.3809060000000, -0.2282970000000 
 0.4122150000000, -0.2270590000000 
 0.4444300000000, -0.2242900000000 
 0.4775010000000, -0.2197810000000 
 0.5113790000000, -0.2131820000000 
 0.5460100000000, -0.2040850000000 
 0.5813400000000, -0.1923890000000 
 0.6173170000000, -0.1784020000000 
 0.6538830000000, -0.1625370000000 
 0.6909830000000, -0.1451960000000 
 0.7285600000000, -0.1267060000000 
 0.7665550000000, -0.1073860000000 
 0.8049100000000, -0.0877450000000 
 0.8435660000000, -0.0690360000000 
 0.8824630000000, -0.0535290000000 
 0.9215410000000, -0.0438460000000 
 0.9607400000000, -0.0422510000000 
 1.0000000000000, -0.0516560000000 
